adamposthuma,20.0000 SEEDS,2021-09-20T13:40:08.685Z
adashiagd514,2.0000 SEEDS,2021-09-20T13:40:08.594Z
adelinenshin,205.0000 SEEDS,2021-09-20T13:40:08.609Z
aderojill123,85.0000 SEEDS,2021-09-20T13:40:08.600Z
adhiamborose,0.0000 SEEDS,2021-09-20T13:40:08.607Z
adigaradjabu,5.0000 SEEDS,2021-09-20T13:40:08.578Z
adilsonsilva,203.0000 SEEDS,2021-09-20T13:40:08.622Z
aditibahadur,5.0000 SEEDS,2021-09-20T13:40:08.612Z
admin.swaps,0.0000 SEEDS,2021-09-20T13:40:08.598Z
admin.tbn,0.0000 SEEDS,2021-09-20T13:40:08.598Z
admiregwatid,100.0000 SEEDS,2021-09-20T13:40:08.610Z
admirembundi,0.0000 SEEDS,2021-09-20T13:40:08.605Z
admirendowa1,0.0000 SEEDS,2021-09-20T13:40:08.604Z
admireziwira,0.0000 SEEDS,2021-09-20T13:40:08.618Z
adolforojas1,55.0000 SEEDS,2021-09-20T13:40:08.624Z
adoroumverde,483.0000 SEEDS,2021-09-20T13:40:08.591Z
adrianwagner,27485.0398 SEEDS,2021-09-20T13:40:08.612Z
adriencolo14,15.0000 SEEDS,2021-09-20T13:40:08.610Z
adrigamar212,9005.0000 SEEDS,2021-09-20T13:40:08.595Z
aelexshelpin,20.0000 SEEDS,2021-09-20T13:40:08.605Z
aereonecm144,11030.2046 SEEDS,2021-09-20T13:40:08.605Z
aeropuerotos,46.0000 SEEDS,2021-09-20T13:40:08.611Z
aestingseedo,15.0000 SEEDS,2021-09-20T13:40:09.374Z
afmpmtwtyakm,437.3023 SEEDS,2021-09-20T13:40:09.385Z
aforest12345,25.0000 SEEDS,2021-09-20T13:40:09.404Z
aforestwoman,280.4966 SEEDS,2021-09-20T13:40:09.370Z
afredtandi11,15.0000 SEEDS,2021-09-20T13:40:09.375Z
afroadrianv2,0.0000 SEEDS,2021-09-20T13:40:09.416Z
afrobebetamb,5.0000 SEEDS,2021-09-20T13:40:09.373Z
agentkatbell,15.0000 SEEDS,2021-09-20T13:40:09.403Z
agentlewisnz,5.0000 SEEDS,2021-09-20T13:40:09.370Z
aglobalchild,45.0000 SEEDS,2021-09-20T13:40:09.387Z
agnelachikwe,0.0000 SEEDS,2021-09-20T13:40:09.372Z
agnesmahele1,5.0000 SEEDS,2021-09-20T13:40:09.378Z
agnessgarden,7211.6347 SEEDS,2021-09-20T13:40:09.376Z
agnessmkawu1,5.0000 SEEDS,2021-09-20T13:40:09.378Z
agnusdeiz412,11.0000 SEEDS,2021-09-20T13:40:09.375Z
agpczsqxxqce,0.0000 SEEDS,2021-09-20T13:40:09.373Z
agricultures,5.0000 SEEDS,2021-09-20T13:40:09.381Z
agrovetfarm1,0.0000 SEEDS,2021-09-20T13:40:09.412Z
aguapristine,1773.6000 SEEDS,2021-09-20T13:40:09.369Z
aguascaracol,215.0000 SEEDS,2021-09-20T13:40:09.371Z
agustinoh123,0.0000 SEEDS,2021-09-20T13:40:09.411Z
agwxkwcbq423,10000.0000 SEEDS,2021-09-20T13:40:09.383Z
ahadibonheur,5.0000 SEEDS,2021-09-20T13:40:09.382Z
ahangama1una,10.0000 SEEDS,2021-09-20T13:40:09.389Z
aheisleycook,5.0000 SEEDS,2021-09-20T13:40:09.390Z
ahhhomestead,300.0000 SEEDS,2021-09-20T13:40:09.417Z
ahmedsaoudi1,15.0000 SEEDS,2021-09-20T13:40:09.378Z
ahmetpamuk33,15.0000 SEEDS,2021-09-20T13:40:09.380Z
aidpyuhdk553,10.0000 SEEDS,2021-09-20T13:40:09.412Z
aigulrespira,995.0000 SEEDS,2021-09-20T13:40:09.377Z
aikabaltopom,5.0000 SEEDS,2021-09-20T13:40:09.430Z
aileenmariec,5.0000 SEEDS,2021-09-20T13:40:09.411Z
aimeejulia25,35.0000 SEEDS,2021-09-20T13:40:09.372Z
aionsigmainc,9000.8191 SEEDS,2021-09-20T13:40:09.388Z
aishcojgt324,550.0000 SEEDS,2021-09-20T13:40:09.393Z
aissaazzouzi,5.0000 SEEDS,2021-09-20T13:40:09.392Z
aitziberglri,65.0000 SEEDS,2021-09-20T13:40:09.393Z
aiyealkame22,341.0153 SEEDS,2021-09-20T13:40:09.403Z
ajayknowsall,1049.0000 SEEDS,2021-09-20T13:40:09.379Z
ajelderwell5,1005.0000 SEEDS,2021-09-20T13:40:09.390Z
ajinkyaseeds,36.5375 SEEDS,2021-09-20T13:40:09.379Z
ajinkyatelos,0.0000 SEEDS,2021-09-20T13:40:09.417Z
ajpufernanda,33.0000 SEEDS,2021-09-20T13:40:09.383Z
akasophiazoe,0.0000 SEEDS,2021-09-20T13:40:09.373Z
akicodttl425,10.0000 SEEDS,2021-09-20T13:40:09.417Z
akidpfvvb114,10.0000 SEEDS,2021-09-20T13:40:09.384Z
akikoogawa22,15.0000 SEEDS,2021-09-20T13:40:09.412Z
akinyijanete,100.0000 SEEDS,2021-09-20T13:40:09.427Z
akinyitindi1,10.0000 SEEDS,2021-09-20T13:40:09.369Z
akitgf324123,990.0000 SEEDS,2021-09-20T13:40:09.384Z
akothotieno1,0.0000 SEEDS,2021-09-20T13:40:09.403Z
akufarimani1,535.0000 SEEDS,2021-09-20T13:40:09.391Z
alacritas333,78.2365 SEEDS,2021-09-20T13:40:09.383Z
alainmisago1,5.0000 SEEDS,2021-09-20T13:40:09.374Z
alaisclay444,1500.0000 SEEDS,2021-09-20T13:40:09.390Z
alaithelanda,6.0000 SEEDS,2021-09-20T13:40:09.408Z
alanabloom21,3014.3442 SEEDS,2021-09-20T13:40:09.385Z
alancienneco,1.0000 SEEDS,2021-09-20T13:40:09.428Z
alanciennefr,5.0000 SEEDS,2021-09-20T13:40:09.418Z
alankelly254,2050.0000 SEEDS,2021-09-20T13:40:09.377Z
alaskavick14,0.0000 SEEDS,2021-09-20T13:40:09.408Z
albertdenga1,15.0000 SEEDS,2021-09-20T13:40:09.390Z
albertinamuc,0.0000 SEEDS,2021-09-20T13:40:09.389Z
albertkwari1,100.0000 SEEDS,2021-09-20T13:40:09.393Z
albertmusvot,50.9000 SEEDS,2021-09-20T13:40:09.406Z
alberto11111,0.0000 SEEDS,2021-09-20T13:40:09.388Z
albertorodes,20.0000 SEEDS,2021-09-20T13:40:09.379Z
albertoseeds,133.9408 SEEDS,2021-09-20T13:40:09.391Z
albertziwira,15.0000 SEEDS,2021-09-20T13:40:09.429Z
alcorammswap,10.2293 SEEDS,2021-09-20T13:40:09.372Z
alcordexdivs,50.0000 SEEDS,2021-09-20T13:40:09.375Z
aldeadaoorg1,10.0000 SEEDS,2021-09-20T13:40:09.418Z
aldeialab123,215.0000 SEEDS,2021-09-20T13:40:09.384Z
aldendecimus,95.0000 SEEDS,2021-09-20T13:40:09.413Z
alecaofeliae,2172.0100 SEEDS,2021-09-20T13:40:09.417Z
alecatqzs415,140.0000 SEEDS,2021-09-20T13:40:09.377Z
aleciaffonee,15.0000 SEEDS,2021-09-20T13:40:09.404Z
aleckmudzing,15.0000 SEEDS,2021-09-20T13:40:09.407Z
aledjqgnr153,5.0000 SEEDS,2021-09-20T13:40:09.388Z
aleeeeeeee12,5.0000 SEEDS,2021-09-20T13:40:09.387Z
alegria3ju15,1086.0000 SEEDS,2021-09-20T13:40:09.407Z
alehsantoslx,95.0000 SEEDS,2021-09-20T13:40:09.407Z
alejanino123,5.0000 SEEDS,2021-09-20T13:40:09.406Z
alekcnznn524,21328.3354 SEEDS,2021-09-20T13:40:09.429Z
aleksandar11,101.0000 SEEDS,2021-09-20T13:40:09.389Z
aleksandardj,53879.8176 SEEDS,2021-09-20T13:40:09.381Z
alenjudaddy2,660.0000 SEEDS,2021-09-20T13:40:09.428Z
alennwxga553,105.0000 SEEDS,2021-09-20T13:40:09.386Z
aleqmvxyk445,5.0000 SEEDS,2021-09-20T13:40:09.406Z
aleruizcruza,10.0000 SEEDS,2021-09-20T13:40:09.405Z
alesgiardina,75.0000 SEEDS,2021-09-20T13:40:09.404Z
aless11ssela,45.0000 SEEDS,2021-09-20T13:40:09.408Z
alewaeco5533,50.0000 SEEDS,2021-09-20T13:40:09.387Z
alewaecovil1,1136.0000 SEEDS,2021-09-20T13:40:09.405Z
alexander121,4.0000 SEEDS,2021-09-20T13:40:09.427Z
alexanderben,95.0000 SEEDS,2021-09-20T13:40:09.394Z
alexanderchi,10.0000 SEEDS,2021-09-20T13:40:09.429Z
alexanderh4h,994.0000 SEEDS,2021-09-20T13:40:09.430Z
alexanderkna,4945.0000 SEEDS,2021-09-20T13:40:09.385Z
alexandra222,96.0000 SEEDS,2021-09-20T13:40:10.096Z
alexandrakin,42.0000 SEEDS,2021-09-20T13:40:10.090Z
alexandralia,45.0000 SEEDS,2021-09-20T13:40:10.094Z
alexandrecuv,10.0000 SEEDS,2021-09-20T13:40:10.093Z
alexcawaxela,5.0000 SEEDS,2021-09-20T13:40:10.092Z
alexcrypto33,0.0212 SEEDS,2021-09-20T13:40:10.096Z
alexdevaux2y,0.0000 SEEDS,2021-09-20T13:40:10.100Z
alexdrammer1,550.0000 SEEDS,2021-09-20T13:40:10.086Z
alexegasn553,10.0000 SEEDS,2021-09-20T13:40:10.090Z
alexeja11111,495.0000 SEEDS,2021-09-20T13:40:10.134Z
alexelamber1,4836.5749 SEEDS,2021-09-20T13:40:10.089Z
alexfraysse1,45.0000 SEEDS,2021-09-20T13:40:10.120Z
alexgonzalez,25.0000 SEEDS,2021-09-20T13:40:10.089Z
alexheikelnn,95.0000 SEEDS,2021-09-20T13:40:10.111Z
alexiomumvur,0.0000 SEEDS,2021-09-20T13:40:10.096Z
alexioticha1,20.0000 SEEDS,2021-09-20T13:40:10.102Z
alexjoyseeds,10005.0000 SEEDS,2021-09-20T13:40:10.092Z
alexjrsander,15.0000 SEEDS,2021-09-20T13:40:10.095Z
alexmarcel12,995.0000 SEEDS,2021-09-20T13:40:10.142Z
alexmpqmv351,295.0000 SEEDS,2021-09-20T13:40:10.136Z
alexosborne1,5.0000 SEEDS,2021-09-20T13:40:10.085Z
alexsandra14,5.0000 SEEDS,2021-09-20T13:40:10.108Z
alexseeding1,480.0000 SEEDS,2021-09-20T13:40:10.094Z
alexsgmvn315,1995.0000 SEEDS,2021-09-20T13:40:10.099Z
alextamseeds,8990.0000 SEEDS,2021-09-20T13:40:10.104Z
alextrojan43,5.0000 SEEDS,2021-09-20T13:40:10.086Z
alexwicksell,45.0000 SEEDS,2021-09-20T13:40:10.137Z
alexyoaas553,0.0000 SEEDS,2021-09-20T13:40:10.136Z
alfoncetandi,15.0000 SEEDS,2021-09-20T13:40:10.090Z
alfoykrgm441,2.0000 SEEDS,2021-09-20T13:40:10.116Z
alfredadrian,0.2200 SEEDS,2021-09-20T13:40:10.141Z
alfredisimos,1.0000 SEEDS,2021-09-20T13:40:10.112Z
algunavezana,28.0000 SEEDS,2021-09-20T13:40:10.093Z
aliaalinaali,5.0000 SEEDS,2021-09-20T13:40:10.115Z
aliaboubacar,50.0000 SEEDS,2021-09-20T13:40:10.104Z
aliakbarshah,11.1100 SEEDS,2021-09-20T13:40:10.133Z
alicekennedy,0.0000 SEEDS,2021-09-20T13:40:10.103Z
alicepgpp354,106.0000 SEEDS,2021-09-20T13:40:10.095Z
aliceypfq331,13603.7500 SEEDS,2021-09-20T13:40:10.143Z
alicia22lima,2006.1100 SEEDS,2021-09-20T13:40:10.106Z
aliciacruzor,15.0000 SEEDS,2021-09-20T13:40:10.143Z
aliciamolino,5.0000 SEEDS,2021-09-20T13:40:10.142Z
aliciaved111,927.7429 SEEDS,2021-09-20T13:40:10.091Z
aliixbalamoo,39.0000 SEEDS,2021-09-20T13:40:10.107Z
alikamwendo1,0.9000 SEEDS,2021-09-20T13:40:10.107Z
alikikostopo,46.0000 SEEDS,2021-09-20T13:40:10.108Z
alinasteinme,5.0000 SEEDS,2021-09-20T13:40:10.107Z
alinebibis23,5.0000 SEEDS,2021-09-20T13:40:10.105Z
alinenaimean,50.0000 SEEDS,2021-09-20T13:40:10.113Z
alinevanmoer,85744.3077 SEEDS,2021-09-20T13:40:10.115Z
alinevuki315,2364.0454 SEEDS,2021-09-20T13:40:10.107Z
alissonramoz,544.1031 SEEDS,2021-09-20T13:40:10.142Z
alistairlang,2099.0000 SEEDS,2021-09-20T13:40:10.091Z
alivelasquez,0.0000 SEEDS,2021-09-20T13:40:10.105Z
allaboutyou1,251.0000 SEEDS,2021-09-20T13:40:10.163Z
allanchamuno,150.8000 SEEDS,2021-09-20T13:40:10.103Z
allansousa21,305.0000 SEEDS,2021-09-20T13:40:10.133Z
allanval1234,15000.0000 SEEDS,2021-09-20T13:40:10.140Z
allegrathurl,1.0000 SEEDS,2021-09-20T13:40:10.102Z
allergiowner,15.0000 SEEDS,2021-09-20T13:40:10.114Z
alliance2bff,11.0000 SEEDS,2021-09-20T13:40:10.123Z
allies.seeds,356906934.0000 SEEDS,2021-09-20T13:40:10.128Z
allisource35,15.0000 SEEDS,2021-09-20T13:40:10.112Z
allitayroj22,495.0000 SEEDS,2021-09-20T13:40:10.122Z
allove4all44,506.1100 SEEDS,2021-09-20T13:40:10.132Z
alltogether1,45.0000 SEEDS,2021-09-20T13:40:10.114Z
allysajk2121,0.0000 SEEDS,2021-09-20T13:40:10.142Z
almaatieno12,5.0000 SEEDS,2021-09-20T13:40:10.128Z
alnaboodah41,75186.8112 SEEDS,2021-09-20T13:40:10.101Z
alnabouda111,25000.3870 SEEDS,2021-09-20T13:40:10.114Z
alngyrhjj121,5.0000 SEEDS,2021-09-20T13:40:10.141Z
aloevera1234,45.0000 SEEDS,2021-09-20T13:40:10.102Z
alondriseeds,1495.0000 SEEDS,2021-09-20T13:40:10.136Z
aloneyitzhak,95.0000 SEEDS,2021-09-20T13:40:10.142Z
alphonzseeds,2170.4842 SEEDS,2021-09-20T13:40:10.112Z
alpinerose22,1.0000 SEEDS,2021-09-20T13:40:10.119Z
alqassimi111,74876.0634 SEEDS,2021-09-20T13:40:10.127Z
alshehhi3ssh,84779.0000 SEEDS,2021-09-20T13:40:10.117Z
alticultura1,0.0000 SEEDS,2021-09-20T13:40:10.125Z
altiotecnolo,15.0000 SEEDS,2021-09-20T13:40:10.112Z
altreality21,15.0000 SEEDS,2021-09-20T13:40:10.143Z
altriyagroup,15.0000 SEEDS,2021-09-20T13:40:10.161Z
altwithlella,20.0000 SEEDS,2021-09-20T13:40:10.111Z
aluchristian,45.0000 SEEDS,2021-09-20T13:40:10.122Z
aluminumcoin,15.0000 SEEDS,2021-09-20T13:40:10.116Z
aluminumgame,220.1103 SEEDS,2021-09-20T13:40:10.127Z
aluochrose12,40.0000 SEEDS,2021-09-20T13:40:10.127Z
alvarcidane1,56565.0000 SEEDS,2021-09-20T13:40:10.127Z
alvesdcflori,100.0000 SEEDS,2021-09-20T13:40:10.127Z
alwz2blessed,45.0000 SEEDS,2021-09-20T13:40:10.114Z
alykzalex432,16781.8941 SEEDS,2021-09-20T13:40:10.115Z
alyssaberris,150.0000 SEEDS,2021-09-20T13:40:10.141Z
alyssumflows,64.0000 SEEDS,2021-09-20T13:40:10.116Z
amabellavic1,0.0000 SEEDS,2021-09-20T13:40:10.115Z
amagnacodice,605.7043 SEEDS,2021-09-20T13:40:10.163Z
amandaaaaaaa,95.0000 SEEDS,2021-09-20T13:40:10.105Z
amandarosi24,1000.0000 SEEDS,2021-09-20T13:40:10.144Z
amanialvin33,5.0000 SEEDS,2021-09-20T13:40:10.141Z
amaniar12345,95.0000 SEEDS,2021-09-20T13:40:10.825Z
amankhosa122,106.0000 SEEDS,2021-09-20T13:40:10.826Z
amarispassos,11.0000 SEEDS,2021-09-20T13:40:10.827Z
amayaverse33,141.1110 SEEDS,2021-09-20T13:40:10.848Z
amazingseeds,2.0000 SEEDS,2021-09-20T13:40:10.827Z
ambassador21,5.0000 SEEDS,2021-09-20T13:40:10.889Z
ambermarie11,50.0000 SEEDS,2021-09-20T13:40:10.825Z
ambicameral1,9319.3734 SEEDS,2021-09-20T13:40:10.821Z
amblypygido1,5.0000 SEEDS,2021-09-20T13:40:10.875Z
amcewenlocks,16.0000 SEEDS,2021-09-20T13:40:10.828Z
amdttnegs251,95.0000 SEEDS,2021-09-20T13:40:10.829Z
ameliarennie,1005.0000 SEEDS,2021-09-20T13:40:10.833Z
ameliatyson1,90.0000 SEEDS,2021-09-20T13:40:10.818Z
amicbrabbins,9995.0000 SEEDS,2021-09-20T13:40:10.888Z
amicomio1111,5.0000 SEEDS,2021-09-20T13:40:10.820Z
amieroselong,46.0000 SEEDS,2021-09-20T13:40:10.886Z
amigosgxl111,5.0000 SEEDS,2021-09-20T13:40:10.818Z
amisemillamo,61063.7861 SEEDS,2021-09-20T13:40:10.886Z
amisijohnawi,0.0000 SEEDS,2021-09-20T13:40:10.888Z
amitomuvn153,500.0017 SEEDS,2021-09-20T13:40:10.834Z
amolppatil21,10.0000 SEEDS,2021-09-20T13:40:10.821Z
amoristseeds,6.0000 SEEDS,2021-09-20T13:40:10.869Z
amorphiseeds,1995.0000 SEEDS,2021-09-20T13:40:10.848Z
amorvitalis1,0.0000 SEEDS,2021-09-20T13:40:10.852Z
amoryluz4444,701.0000 SEEDS,2021-09-20T13:40:10.869Z
amosseeds3r4,945.3543 SEEDS,2021-09-20T13:40:10.845Z
amtnyvqyp215,5359.0000 SEEDS,2021-09-20T13:40:10.863Z
amwpmbcse532,15000.0000 SEEDS,2021-09-20T13:40:10.828Z
amyzelt11111,45.0000 SEEDS,2021-09-20T13:40:10.827Z
anabundancia,2505.0000 SEEDS,2021-09-20T13:40:10.886Z
anaczdebz314,139.0000 SEEDS,2021-09-20T13:40:10.829Z
anahealingwo,31373.0354 SEEDS,2021-09-20T13:40:10.881Z
anairdaziurx,28255.0000 SEEDS,2021-09-20T13:40:10.882Z
anaisabellag,45.0000 SEEDS,2021-09-20T13:40:10.824Z
anaisbalag15,45.0000 SEEDS,2021-09-20T13:40:10.857Z
anakianhaire,5.0000 SEEDS,2021-09-20T13:40:10.856Z
anakinanakin,14322.6895 SEEDS,2021-09-20T13:40:10.864Z
analistiya13,187.0000 SEEDS,2021-09-20T13:40:10.871Z
analurezende,210.0000 SEEDS,2021-09-20T13:40:10.855Z
anam2embrace,5.0000 SEEDS,2021-09-20T13:40:10.871Z
anamacedo123,20.0000 SEEDS,2021-09-20T13:40:10.872Z
anamariacioc,0.0000 SEEDS,2021-09-20T13:40:10.864Z
anamayarin21,0.0000 SEEDS,2021-09-20T13:40:10.871Z
anamorhealer,1593.0000 SEEDS,2021-09-20T13:40:10.851Z
anamqueiroz1,45.0000 SEEDS,2021-09-20T13:40:10.888Z
anandavalley,5.0000 SEEDS,2021-09-20T13:40:10.825Z
anarrzeyb452,34060.0000 SEEDS,2021-09-20T13:40:10.886Z
anasalsik111,245.0000 SEEDS,2021-09-20T13:40:10.847Z
anastarseeds,345.0000 SEEDS,2021-09-20T13:40:10.860Z
anastasiia21,10990.5184 SEEDS,2021-09-20T13:40:10.885Z
anaturalpath,9287.0000 SEEDS,2021-09-20T13:40:10.868Z
anavbvwbl213,98.0000 SEEDS,2021-09-20T13:40:10.872Z
ancientfutur,2000.0000 SEEDS,2021-09-20T13:40:10.874Z
andcjanejane,6.0012 SEEDS,2021-09-20T13:40:10.873Z
andersonabel,0.0000 SEEDS,2021-09-20T13:40:10.868Z
andortimexyz,47.7541 SEEDS,2021-09-20T13:40:10.870Z
andr11111111,46.0000 SEEDS,2021-09-20T13:40:10.863Z
andrascaron1,27.0000 SEEDS,2021-09-20T13:40:10.860Z
andratel1313,10.0000 SEEDS,2021-09-20T13:40:10.844Z
andrbrixserg,22.0000 SEEDS,2021-09-20T13:40:10.883Z
andreaandrea,0.0000 SEEDS,2021-09-20T13:40:10.886Z
andreadeoliv,105.0000 SEEDS,2021-09-20T13:40:10.850Z
andreafseeds,60.0000 SEEDS,2021-09-20T13:40:10.883Z
andrealb2112,5.0000 SEEDS,2021-09-20T13:40:10.855Z
andrealebre2,10.0000 SEEDS,2021-09-20T13:40:10.856Z
andreandinee,106.0000 SEEDS,2021-09-20T13:40:10.887Z
andreasemil1,10.0000 SEEDS,2021-09-20T13:40:10.874Z
andreasvural,5.0000 SEEDS,2021-09-20T13:40:10.862Z
andreimoment,195.0000 SEEDS,2021-09-20T13:40:10.855Z
andrejoym355,9158.0100 SEEDS,2021-09-20T13:40:10.875Z
andrelpresti,35.0000 SEEDS,2021-09-20T13:40:10.859Z
andrenapoles,5974.3944 SEEDS,2021-09-20T13:40:10.870Z
andresaito11,45104.4994 SEEDS,2021-09-20T13:40:10.860Z
andresferran,54304.0446 SEEDS,2021-09-20T13:40:10.856Z
andresquiros,95.0000 SEEDS,2021-09-20T13:40:10.863Z
andrewahasse,15.0000 SEEDS,2021-09-20T13:40:10.853Z
andrewhewitt,10.0000 SEEDS,2021-09-20T13:40:10.873Z
andrewmutede,0.0000 SEEDS,2021-09-20T13:40:10.864Z
andrewsaccnt,15.0000 SEEDS,2021-09-20T13:40:10.874Z
andrewshuto1,3.0000 SEEDS,2021-09-20T13:40:10.874Z
androdebian1,45.0000 SEEDS,2021-09-20T13:40:10.849Z
andybighair1,5.0000 SEEDS,2021-09-20T13:40:10.882Z
andychirinos,35.0000 SEEDS,2021-09-20T13:40:10.887Z
andypaxu1324,23.0000 SEEDS,2021-09-20T13:40:10.862Z
andyroma1234,50.0000 SEEDS,2021-09-20T13:40:10.867Z
andyswindler,5.0000 SEEDS,2021-09-20T13:40:10.872Z
andytheseeds,35391.3180 SEEDS,2021-09-20T13:40:10.873Z
andytwymango,105.0000 SEEDS,2021-09-20T13:40:10.870Z
anecocitizen,126.0000 SEEDS,2021-09-20T13:40:10.853Z
anelehrusso1,230.0000 SEEDS,2021-09-20T13:40:10.889Z
anesumutsi11,209.0000 SEEDS,2021-09-20T13:40:10.881Z
anevillseeds,5.0000 SEEDS,2021-09-20T13:40:10.859Z
anewearthfor,45.0000 SEEDS,2021-09-20T13:40:10.888Z
anfyhlqaq444,50.0000 SEEDS,2021-09-20T13:40:10.868Z
angatubrasil,510.0000 SEEDS,2021-09-20T13:40:10.867Z
angelaldurab,50.0000 SEEDS,2021-09-20T13:40:10.887Z
angelalegh4u,45445.0000 SEEDS,2021-09-20T13:40:10.872Z
